"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location_point1"
"50118662","MR. BUN","Brooklyn","2048","86 STREET","11214","7186762751","Chinese","2023-06-06T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","19",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.603911176063","-73.997126203723","311","47","028800","3166941","3063760044","BK28",
"50086421","SUROSS THAI BISTRO","Manhattan","4131","BROADWAY","10033","9175142689","Thai","2025-04-08T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","9","A","2025-04-08T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.845864989567","-73.938558849932","112","10","026300","1063517","1021420237","MN36",
"50156672","CANTINA VALENCIA","Staten Island","1676","RICHMOND ROAD","10304","3473302480",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.589208953503","-74.101604794022","502","50","011401","5050604","5035310009","SI36",
"50128558","CANTO CAFE","Manhattan","117","PERRY STREET","10014","3152573473",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.735053697447","-74.006632172242","102","03","007500","1011871","1006330038","MN23",
"50163103","GUACAMOLE MEXICAN GRILL OF BROOKLYN, LLC","Brooklyn","250","4 AVENUE","11215","3473558453",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.676534218856","-73.983646880149","306","39","011900","3336264","3004480037","BK37",
"50065354","CASA PUBLICA","Brooklyn","594","UNION AVENUE","11211","7183883555","Mexican","2022-12-14T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","62","C","2022-12-14T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.718284431536","-73.95230947975","301","33","051500","3067872","3027210001","BK73",
"50167655","CAFE MSMN INC","Brooklyn","150","BAYARD STREET","11222","9299883748",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.719997245971","-73.946280040262","301","33","049900","3426087","3027240018","BK76",
"50158329","SOPO","Manhattan","463","7 AVENUE","10018","6148062470","Korean","2025-02-26T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","34",,,"2025-06-07T06:00:12.000","Pre-permit (Operational) / Initial Inspection","40.751741613774","-73.990056458411","105","03","010900","1015222","1008110001","MN17",
"50014998","BURGER VILLAGE","Brooklyn","222","7 AVENUE","11215","7184994165","Hamburgers","2024-06-16T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2025-06-07T06:00:12.000","Inter-Agency Task Force / Initial Inspection","40.670231417901","-73.978799917316","306","39","015500","3021143","3009830039","BK37",
"50089635","Panino Toasty Delicious","Brooklyn","5401","13 AVENUE","11219","7185000344",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.632165919487","-73.995082206604","312","44","023800","3139409","3056770010","BK88",
"41658103","CHOP-SHOP","Manhattan","254","10 AVENUE","10001","2128200333","Asian/Asian Fusion","2024-06-05T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","34",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.748763929496","-74.003374516952","104","03","009300","1012823","1007220076","MN13",
"50167878","GOLDEN STEAMER I INC.","Manhattan","143","MOTT STREET","10013","6465231688",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.718681310365","-73.996645049413","102","01","004100","1079581","1002370019","MN24",
"50150870","JAMBA JUICE TCCD","Queens",,"TERMINAL C, CONCOURSE D","11371","2159970667",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,,,,,,,,,
"50166161","BORA BORA BENSONHURST CORP","Brooklyn","1812","BATH AVENUE","11214","3472948922",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.603661290489","-74.005783583311","311","47","028000","3168637","3064360032","BK27",
"50165107","BENTOME, INC","Manhattan","7","EAST   14 STREET","10003","5513160839",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.735852416673","-73.993245062113","105","02","005200","1016062","1008420007","MN13",
"50161340","CLOUD TURTLE BOILD SEAFOODLLC","Queens","3439","31ST ST","11106","6463866897",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.759009392964","-73.927766958994","401","22","005700","4008152","4006080005","QN70",
"50108449","KENNEDY CHICKEN & PIZZA","Bronx","3738","3 AVENUE","10456","7185370989","Chicken","2025-01-15T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","13","A","2025-01-15T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.8360470825","-73.902801542817","203","16","016900","2090452","2029270001","BX01",
"50044131","EL SALVADOR RESTAURANT","Brooklyn","1544","MYRTLE AVENUE","11237","7186280606","Spanish","2022-07-13T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","28",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.699455982965","-73.911772295186","304","37","043900","3076498","3033450026","BK77",
"41668452","SBARRO","Manhattan","159","WEST   33 STREET","10001","2125641909","Pizza","2023-12-18T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","62",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.749801050275","-73.989854635916","105","03","010100","1015192","1008090001","MN17",
"50158902","DA BIANCA PIZZERIA INC","Manhattan","1629","LEXINGTON AVENUE","10029","9172463970",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.790208882892","-73.947743553691","111","08","016600","1051897","1016300053","MN33",
"50126672","YOWALLA, INC.","0","2","SHADY BROOK LN","08512","6097997555",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,,,,,,,,,
"50107980","SAAR","Manhattan","241","WEST   51 STREET","10019","6466092142","Indian","2025-06-02T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","30",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.762404377523","-73.984427102603","105","03","013100","1024816","1010230006","MN17",
"50168438","L.L SHARK LLC","Queens","13655","ROOSEVELT AVE","11354","9175510668",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.760023562641","-73.828314315508","407","20","087100","4112510","4049800061","QN22",
"50112151","HOOK & REEL CAJUN SEAFOOD & BAR","Bronx","65","METROPOLITAN OVAL","10462","9176223663","Seafood","2023-06-20T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","23",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.838270804444","-73.860615827561","209","18","021602","2029113","2039377501","BX46",
"50120121","ZAYTINYA","Manhattan","25","WEST   28 STREET","10001","6464235443","Mediterranean","2024-05-29T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","18",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.745439553829","-73.989086600935","105","03","007600","1090462","1008307503","MN17",
"50170138","Singularity","Brooklyn","1717","BROADWAY","11207","9737475034",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.683442675578","-73.911393346151","304","37","040300","3079858","3034380007","BK78",
"50070789","FAY DA BAKERY","Queens","7508","BROADWAY","11373","7188061708","Bakery Products/Desserts","2022-05-04T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","12","A","2022-05-04T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.746125834624","-73.890157494823","404","25","026700","4036729","4014860008","QN29",
"50145703","HELLO BAR","Brooklyn","1110","NOSTRAND AVENUE","11225","9172329881",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.660621512756","-73.950635205768","309","40","080000","3115014","3050330039","BK60",
"50139040","UNLIMITED","Queens","16328","NORTHERN BLVD","11358","7185140819",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.76122008623","-73.802591432341","407","20","117100","4120494","4053370027","QN51",
"50147416","KAWA RAMEN","Manhattan","447","BROADWAY","10013","9179634519",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.720385855315","-74.001053409379","102","01","004700","1003022","1002310037","MN24",
"50004189","RAIZES CHURRASCARIA","Brooklyn","139","NASSAU AVENUE","11222","7183890088","Portuguese","2024-03-22T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","17","B","2024-03-22T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.724699822583","-73.947993548448","301","33","057100","3066255","3026500035","BK76",
"50147535","MM UNION LLC","Queens","2918","UNION ST","11354","7184453155",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.771735606445","-73.826583522573","407","20","088901","4100730","4043430090","QN22",
"50170983","ROMAINE EMPIRE INC","Queens","7","JFK INTL AIRPORT BLVD","11430","3122290099",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.648312826068","-73.788281497594","483","28","071600","4542156","4142600001","QN98",
"50135924","109 PIZZERIA","Manhattan","1976","3 AVENUE","10029","6312848568","Pizza","2025-01-09T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","13","A","2025-01-09T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.793231573165","-73.943468732239","111","08","017200","1052118","1016360038","MN33",
"50159492","DIVE AT 90 CORP.","Brooklyn","408","TROUTMAN STREET","11237","7180801028",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.706836245127","-73.922575771503","304","34","044700","3072614","3031890005","BK77",
"50108008","MR. BUNCHA","Queens","4509","40TH ST","11104","9294241646","Thai","2024-06-04T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2025-06-07T06:00:12.000","Administrative Miscellaneous / Initial Inspection","40.743252263271","-73.924355738503","402","26","018101","4002571","4001930025","QN31",
"50104923","PALOMA ROCKET","Manhattan","43","EAST    7 STREET","10003","9177406510",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.728117285679","-73.988443619117","103","02","003800","1006684","1004630036","MN22",
"50136343","LATELY CAFE","Queens","2308","44TH DR","11101","3475065710","Coffee/Tea","2025-01-02T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","9","A","2025-01-02T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.747553873396","-73.944568701279","402","26","001900","4000673","4000790028","QN31",
"50161471","TROVE WINE BAR","Brooklyn","406","ROGERS AVENUE","11225","7322785865",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.662821393751","-73.953783853512","309","40","032700","3034974","3013190046","BK60",
"41457424","JIMBO'S HAMBURGER PALACE","Bronx","4137","WHITE PLAINS ROAD","10466","7185470003","Hamburgers","2025-02-06T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","34","Z","2025-02-06T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.891688725029","-73.858329629066","212","11","042000","2063217","2048330006","BX44",
"41543970","PAUSE CAFE","Manhattan","3","CLINTON SREET",,"2126775415","Middle Eastern","2021-12-22T00:00:00.000","Violations were cited in the following area(s).","06F","Wiping cloths soiled or not stored in sanitizing solution.","Critical","19",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"50167119","BREAKFAST BY SALT'S CURE","Brooklyn","581","VANDERBILT AVENUE","11238","9176351222",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.680357102045","-73.967879556632","308","35","020300","3027653","3011300002","BK64",
"50084602","SAN MARCOS CAFE","Bronx","949 A&B","WESTCHESTER AVE",,"9176881846","Latin American","2024-11-14T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","20","B","2024-11-14T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","0","0",,,,,"2",,
"40634607","PIZZA ITALIA 1","Bronx","842","EAST  180 STREET","10460","7185842500","Pizza","2023-02-17T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","20",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.845660768368","-73.883844427647","206","15","036300","2088384","2031180157","BX17",
"50150488","GONG CHA","Manhattan","625","8 AVENUE","10018","8609422931",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.756185423077","-73.990564733785","104","03","011500","1083268","1010320029","MN15",
"50143546","GOTHAM BURGER SOCIAL CLUB","Manhattan","131","ESSEX STREET","10002","9146023590","American","2024-10-12T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2025-06-07T06:00:12.000","Inter-Agency Task Force / Initial Inspection","40.720000907561","-73.987463779515","103","01","003001","1005379","1004110068","MN27",
"50152521","LA ROMA","Brooklyn","487","5 AVENUE","11215","7188320050",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.667638889523","-73.9875637764","306","39","013900","3022923","3010230005","BK37",
"50083188","ROCKEFELLER UNIVERSITY - EMPLOYEE DINING","Manhattan","1252","YORK AVENUE","10065","2123277890","American","2024-10-19T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2025-06-07T06:00:12.000","Inter-Agency Task Force / Initial Inspection","40.763810532635","-73.955955272341","108","05","011600","1087140","1014800010","MN31",
"50168816","FIGO 4","Manhattan","1188","1 AVENUE","10065","3474355268",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.763081707403","-73.95942846871","108","05","011600","1083902","1014590001","MN31",
"50150462","MAMAS CHICKEN CORP","Queens","17012","JAMAICA AVE","11432","9179132217",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.707264529791","-73.789359549765","412","27","044400","4217480","4102120003","QN61",
"50033747","DIG INN","Manhattan","16","EAST   23 STREET","10010","2122536174","American","2024-05-29T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","11","A","2024-05-29T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.741083560203","-73.988517143955","105","02","005600","1016301","1008510061","MN13",
"50164391","HOLA LA PHO CORP","Brooklyn","8121","5 AVENUE","11209","6468974777",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.624823847799","-74.024528613866","310","47","013800","3151755","3059990003","BK31",
"50162874","CRISPY CHICK","Manhattan","151","WEST   34 STREET","10001","7186078306",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.750509164767","-73.989479170444","105","03","010900","1015219","1008100001","MN17",
"50120853","LITTLE MOROCCO","Queens","2439","STEINWAY ST","11103","7184409193","Moroccan","2025-02-10T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","29","Z","2025-02-10T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.76848367892","-73.911229224144","401","22","014100","4011497","4006860001","QN70",
